track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3BpUZB0tw4zNmG3Iw1mclL,Your Dog,Soccer Mommy,61,36NLDBi2kX7XRHnyLzLOS8,Clean,2018-03-02,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.652,0.669,11,-7.797,0,0.0262,0.122,0.00039,0.169,0.769,115.047,194009
3C4KPCcAUNRviPtazWy39H,Trampa (feat. Zion & Lennox),Prince Royce,71,65L6jdghKTMq9d5Sf2VTDL,Trampa (feat. Zion & Lennox),2019-11-15,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.762,0.829,7,-5.684,0,0.0889,0.00996,9.35e-05,0.111,0.857,100.064,211222
3C4KPCcAUNRviPtazWy39H,Trampa (feat. Zion & Lennox),Prince Royce,71,65L6jdghKTMq9d5Sf2VTDL,Trampa (feat. Zion & Lennox),2019-11-15,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,rap,trap,0.762,0.829,7,-5.684,0,0.0889,0.00996,9.35e-05,0.111,0.857,100.064,211222
3C57ewlHARCVqeH3KiYkma,Sober,Mahalia,63,7BCTfMzue11vOGekGO0xL0,Sober,2017-07-07,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.657,0.7,10,-4.911,0,0.382,0.34,0.000106,0.0992,0.61,82.113,266288
3C57ewlHARCVqeH3KiYkma,Sober,Mahalia,63,7BCTfMzue11vOGekGO0xL0,Sober,2017-07-07,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.657,0.7,10,-4.911,0,0.382,0.34,0.000106,0.0992,0.61,82.113,266288
3CQ4zMzqUGSxD0GX3fEJ1G,1998 (mam to we krwi),Bedoes,65,2IQYeXJ5oBDq9RfYDr9Nmn,1998 (mam to we krwi),2019-11-10,Trap strefa,37i9dQZF1DWY3UKS6jvnxr,rap,trap,0.721,0.651,1,-7.962,1,0.41,0.324,0.0,0.259,0.233,148.744,232133
3CQ4zMzqUGSxD0GX3fEJ1G,1998 (mam to we krwi),Bedoes,65,2IQYeXJ5oBDq9RfYDr9Nmn,1998 (mam to we krwi),2019-11-10,Generacja Hip Hop,37i9dQZF1DWXJnyndhASBe,rap,hip hop,0.721,0.651,1,-7.962,1,0.41,0.324,0.0,0.259,0.233,148.744,232133
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,83,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,83,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,83,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,83,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,83,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,87,4CCaoRnCugI6RsHHBKiMLs,Good News,2020-01-09,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,87,4CCaoRnCugI6RsHHBKiMLs,Good News,2020-01-09,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,87,4CCaoRnCugI6RsHHBKiMLs,Good News,2020-01-09,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,87,4CCaoRnCugI6RsHHBKiMLs,Good News,2020-01-09,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,87,4CCaoRnCugI6RsHHBKiMLs,Good News,2020-01-09,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040
3D1P3oPecqAQy2u33gAhsM,Odessa,Caribou,54,3gkW0gOyovtdcscDX6WZ6O,Swim,2010-04-20,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.681,0.915,1,-5.974,1,0.042,0.00334,0.0817,0.354,0.607,118.027,315585
3D1P3oPecqAQy2u33gAhsM,Odessa,Caribou,54,3gkW0gOyovtdcscDX6WZ6O,Swim,2010-04-20,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.681,0.915,1,-5.974,1,0.042,0.00334,0.0817,0.354,0.607,118.027,315585
3D37T7euWvVJ45evRmriIh,Better With You,3LAU,63,4CoLHunP23dUcORSP1Nfzb,Better With You,2019-03-01,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.571,0.752,3,-4.872,1,0.0293,0.0196,6.92e-05,0.114,0.25,102.043,192941
3D37T7euWvVJ45evRmriIh,Better With You,3LAU,63,4CoLHunP23dUcORSP1Nfzb,Better With You,2019-03-01,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.571,0.752,3,-4.872,1,0.0293,0.0196,6.92e-05,0.114,0.25,102.043,192941
3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,74,5so9rCf7p2L6w6o4KZahE9,Whenever (feat. Conor Maynard),2018-06-22,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,163636
3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,74,5so9rCf7p2L6w6o4KZahE9,Whenever (feat. Conor Maynard),2018-06-22,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.734,0.765,7,-5.562,1,0.0621,0.151,0.0,0.231,0.518,109.989,163636
3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,76,4JBZ0QHveEpESepanNBG8A,Grateful,2017-06-22,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,288600
3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,76,4JBZ0QHveEpESepanNBG8A,Grateful,2017-06-22,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,288600
3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,78,3vf65wfk1EEjVhy6BjENsS,Ocean Eyes,2009-01-01,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin,latin hip hop,0.513,0.661,3,-6.8,1,0.0439,0.0274,0.0,0.118,0.461,180.118,228347
3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,78,3vf65wfk1EEjVhy6BjENsS,Ocean Eyes,2009-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.513,0.661,3,-6.8,1,0.0439,0.0274,0.0,0.118,0.461,180.118,228347
3DjInVTE03icrWsq2UZV9n,Recuerdo,TINI,72,28RBKKab2bzmcaKzW8h3Ji,Recuerdo,2020-01-10,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.797,0.639,1,-4.317,1,0.387,0.114,0.0,0.0589,0.677,175.94,200961
3DjInVTE03icrWsq2UZV9n,Recuerdo,TINI,72,28RBKKab2bzmcaKzW8h3Ji,Recuerdo,2020-01-10,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.797,0.639,1,-4.317,1,0.387,0.114,0.0,0.0589,0.677,175.94,200961
3DsjHcLYMExprXJECT4QQP,Pon de Replay,Ed Marquis,64,3D74WUurXHavsASBjlxONT,Pon de Replay,2017-04-28,Dance Room,37i9dQZF1DX2ENAPP1Tyed,pop,dance pop,0.529,0.717,6,-7.049,0,0.24,0.123,0.000707,0.0363,0.481,103.99,257943
3DsjHcLYMExprXJECT4QQP,Pon de Replay,Ed Marquis,64,3D74WUurXHavsASBjlxONT,Pon de Replay,2017-04-28,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.529,0.717,6,-7.049,0,0.24,0.123,0.000707,0.0363,0.481,103.99,257943
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,88,1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,2019-11-07,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,88,1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,2019-11-07,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,88,1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,2019-11-07,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,88,1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,2019-11-07,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,88,1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,2019-11-07,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893
3E895HtTn6lB40SA0l9EkL,Take Me Away (feat. Syd),Daniel Caesar,61,3xybjP7r2VsWzwvDQipdM0,Freudian,2017-08-25,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,0.395,0.409,6,-8.58,1,0.056,0.708,1.62e-05,0.0982,0.193,74.088,226116
3E895HtTn6lB40SA0l9EkL,Take Me Away (feat. Syd),Daniel Caesar,61,3xybjP7r2VsWzwvDQipdM0,Freudian,2017-08-25,Neo Soul 2019,44d7ppo4cggZJmzH2WOhAc,r&b,neo soul,0.395,0.409,6,-8.58,1,0.056,0.708,1.62e-05,0.0982,0.193,74.088,226116
3EAFamlgsYPA3HijLUPszI,She Sells Sanctuary (2009 Re-master),The Cult,59,2w7mhWYo5yEEVqYIt7tdf1,Love (Expanded Edition),1985,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.543,0.834,7,-6.812,1,0.029,5.5e-06,0.889,0.0777,0.37,139.625,262493
3EAFamlgsYPA3HijLUPszI,She Sells Sanctuary (2009 Re-master),The Cult,59,2w7mhWYo5yEEVqYIt7tdf1,Love (Expanded Edition),1985,Permanent Wave CHDB,2foj4ZYVHRGqSd1aMqNPBj,rock,permanent wave,0.543,0.834,7,-6.812,1,0.029,5.5e-06,0.889,0.0777,0.37,139.625,262493
3EBe4cSkKqjkv3AEAmjyaF,Make Some Noise,Chuckie,28,7FNaEqhkxTchvHdwYLpPJu,Clubbers Bible 2012 (Deluxe Edition),2012-11-26,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.635,0.784,4,-2.814,1,0.175,0.000602,8.8e-06,0.101,0.212,128.067,285942
3EBe4cSkKqjkv3AEAmjyaF,Make Some Noise,Chuckie,28,7FNaEqhkxTchvHdwYLpPJu,Clubbers Bible 2012 (Deluxe Edition),2012-11-26,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,progressive electro house,0.635,0.784,4,-2.814,1,0.175,0.000602,8.8e-06,0.101,0.212,128.067,285942
3EKKIR8be1kfAAwaz1fzyS,Halfway There (feat. Lena Leon),Tiësto,60,1o7RMlwMagNna98i4e8VpN,Halfway There (feat. Lena Leon),2019-03-15,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000
3EKKIR8be1kfAAwaz1fzyS,Halfway There (feat. Lena Leon),Tiësto,60,1o7RMlwMagNna98i4e8VpN,Halfway There (feat. Lena Leon),2019-03-15,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000
3ESSGgWzRf1xvP7G5hHMhB,Again,Fetty Wap,68,2gKQvajkEEaDtkqJ8FJ4uw,Fetty Wap (Deluxe),2015-09-25,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,312240
3ESSGgWzRf1xvP7G5hHMhB,Again,Fetty Wap,68,2gKQvajkEEaDtkqJ8FJ4uw,Fetty Wap (Deluxe),2015-09-25,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,312240
3EZEk457H0jGFXajWbk67G,Thirteen,Vivillain,35,0AgtAGobX45OK4wwUJWYbf,Thirteen,2019-10-18,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,0.595,0.929,8,-6.48,1,0.0419,0.000148,0.158,0.334,0.493,92.508,162900
3EZEk457H0jGFXajWbk67G,Thirteen,Vivillain,35,0AgtAGobX45OK4wwUJWYbf,Thirteen,2019-10-18,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.595,0.929,8,-6.48,1,0.0419,0.000148,0.158,0.334,0.493,92.508,162900
3EfqlNLh9HHLh8YkmezU5h,Una Noche,Rauw Alejandro,72,4BfohIGxdxbl1aybnyJSEV,Una Noche,2019-11-20,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,rap,trap,0.777,0.696,9,-5.123,0,0.0464,0.0929,0.0,0.117,0.34,93.019,247067
3EfqlNLh9HHLh8YkmezU5h,Una Noche,Rauw Alejandro,72,4BfohIGxdxbl1aybnyJSEV,Una Noche,2019-11-20,Urbano: Latino Vibes,0VsVywryrqLhHmsVFVcOAg,latin,latin hip hop,0.777,0.696,9,-5.123,0,0.0464,0.0929,0.0,0.117,0.34,93.019,247067
3EfqlNLh9HHLh8YkmezU5h,Una Noche,Rauw Alejandro,72,4BfohIGxdxbl1aybnyJSEV,Una Noche,2019-11-20,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.777,0.696,9,-5.123,0,0.0464,0.0929,0.0,0.117,0.34,93.019,247067
3EfqlNLh9HHLh8YkmezU5h,Una Noche,Rauw Alejandro,72,4BfohIGxdxbl1aybnyJSEV,Una Noche,2019-11-20,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.777,0.696,9,-5.123,0,0.0464,0.0929,0.0,0.117,0.34,93.019,247067
3Ey11v2aiX14s4wBaYbhlp,Don't Waste My Time (feat. Ella Mai),Usher,73,2veUi52T9SqSvwXJYd5aIT,Don't Waste My Time (feat. Ella Mai),2019-12-13,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720
3Ey11v2aiX14s4wBaYbhlp,Don't Waste My Time (feat. Ella Mai),Usher,73,2veUi52T9SqSvwXJYd5aIT,Don't Waste My Time (feat. Ella Mai),2019-12-13,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720
3Ey11v2aiX14s4wBaYbhlp,Don't Waste My Time (feat. Ella Mai),Usher,73,2veUi52T9SqSvwXJYd5aIT,Don't Waste My Time (feat. Ella Mai),2019-12-13,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720
3Ey11v2aiX14s4wBaYbhlp,Don't Waste My Time (feat. Ella Mai),Usher,73,2veUi52T9SqSvwXJYd5aIT,Don't Waste My Time (feat. Ella Mai),2019-12-13,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,0.701,0.778,2,-5.076,1,0.201,0.125,0.0,0.0828,0.609,99.956,199720
3F7LKUuasfyLrNCS1thKq0,Turn Up,Dimitri Vegas & Like Mike,58,4BHPugJ7ICjfAHosfafxPQ,Tomorrowland 2019 EP,2019-08-30,EDM 2019,1T0ed6Mg0QIruHvcoWWIKy,edm,pop edm,0.616,0.949,1,-3.986,0,0.0546,0.00694,0.00997,0.368,0.101,130.017,253385
3F7LKUuasfyLrNCS1thKq0,Turn Up,Dimitri Vegas & Like Mike,58,4BHPugJ7ICjfAHosfafxPQ,Tomorrowland 2019 EP,2019-08-30,Sick Big Room House Drops | EZUMI,4R4c3WdN1Any2Q1NSuec3r,edm,big room,0.616,0.949,1,-3.986,0,0.0546,0.00694,0.00997,0.368,0.101,130.017,253385
3F8aTQzmKovktFcR7MCGFW,Big in Japan - Best of-Version,Alphaville,57,0d60Pri6GuV9E8jeJrSB33,First Harvest 1984-1992,1991-12-17,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.755,0.604,2,-9.84,0,0.0454,0.183,0.0336,0.128,0.491,97.8,235200
3F8aTQzmKovktFcR7MCGFW,Big in Japan - Best of-Version,Alphaville,57,0d60Pri6GuV9E8jeJrSB33,First Harvest 1984-1992,1991-12-17,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.755,0.604,2,-9.84,0,0.0454,0.183,0.0336,0.128,0.491,97.8,235200
3FF0SMFxv6zHwNzl4WrhtR,We Stand as One,Wishbone Ash,41,7afH10sepCbeMkmS4SZI0S,We Stand as One,2020-01-10,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.49,0.776,9,-7.367,1,0.033,0.000239,0.00911,0.0881,0.709,160.052,255520
3FF0SMFxv6zHwNzl4WrhtR,We Stand as One,Wishbone Ash,41,7afH10sepCbeMkmS4SZI0S,We Stand as One,2020-01-10,Classic Rock Now,37i9dQZF1DX0fWtUuB7bFE,rock,classic rock,0.49,0.776,9,-7.367,1,0.033,0.000239,0.00911,0.0881,0.709,160.052,255520
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,73,01aNLzRaKJogmxt3hDeII2,Underdog,2020-01-09,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.655,0.722,0,-4.726,0,0.048,0.556,0.0,0.133,0.298,90.099,208208
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,73,01aNLzRaKJogmxt3hDeII2,Underdog,2020-01-09,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.655,0.722,0,-4.726,0,0.048,0.556,0.0,0.133,0.298,90.099,208208
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,73,01aNLzRaKJogmxt3hDeII2,Underdog,2020-01-09,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.655,0.722,0,-4.726,0,0.048,0.556,0.0,0.133,0.298,90.099,208208
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,73,01aNLzRaKJogmxt3hDeII2,Underdog,2020-01-09,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.655,0.722,0,-4.726,0,0.048,0.556,0.0,0.133,0.298,90.099,208208
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,73,01aNLzRaKJogmxt3hDeII2,Underdog,2020-01-09,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.655,0.722,0,-4.726,0,0.048,0.556,0.0,0.133,0.298,90.099,208208
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,Electro Pop | Electropop,2a5i2ZtEXGKwVGL16J8N0p,pop,electropop,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640
3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,74,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,249480
3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,74,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,249480
3G69vJMWsX6ZohTykad2AU,One,U2,77,0ta5VdkJcpdVnNrn7g4cZe,Achtung Baby (Deluxe Edition),1991-11-18,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187
3G69vJMWsX6ZohTykad2AU,One,U2,77,0ta5VdkJcpdVnNrn7g4cZe,Achtung Baby (Deluxe Edition),1991-11-18,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187
3GE52DOmiSQ2R3FHGmYSif,We Got It All (feat. MPH),Sick Individuals,43,49lComPZ8ZTN00M9Bbv3p1,We Got It All (feat. MPH),2019-05-03,New House   ‍,54XvQQsViMBwjO1ws2o2wx,edm,electro house,0.712,0.744,4,-5.496,1,0.0447,0.017,1.25e-05,0.532,0.615,107.968,166267
3GE52DOmiSQ2R3FHGmYSif,We Got It All (feat. MPH),Sick Individuals,43,49lComPZ8ZTN00M9Bbv3p1,We Got It All (feat. MPH),2019-05-03,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.712,0.744,4,-5.496,1,0.0447,0.017,1.25e-05,0.532,0.615,107.968,166267
3GRSqlALWISqLeNncZMbpX,Mean It,Lauv,85,4aoWQU2gSUjl4AZeCPSo1b,~how i'm feeling~,2019-11-14,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",69yb02k0ZOmukYaxJXwp76,pop,indie poptimism,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,232853
3GRSqlALWISqLeNncZMbpX,Mean It,Lauv,85,4aoWQU2gSUjl4AZeCPSo1b,~how i'm feeling~,2019-11-14,Fresh Essentials,4RFszTXlSMZFgpqIJS3754,r&b,hip pop,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,232853
